year,city,party,mention_count
1987,Tampere,Suomen Maaseudun Puolue,11
1987,Tampere,Suomen Kansan Demokraattinen Liitto,57
1987,Tampere,Suomen Sosialidemokraattinen Puolue,31
1987,Tampere,Kansallinen Kokoomus,26
1987,Tampere,Suomen Keskusta,17
1987,Tampere,Suomen Kristillisdemokraatit,5
1987,Tampere,Perussuomalaiset,3
1987,Tampere,Suomen ruotsalainen kansanpuolue,5
1987,Tampere,Vihreä liitto,4
1987,Vantaa,Suomen Sosialidemokraattinen Puolue,5
1987,Vantaa,Suomen Maaseudun Puolue,3
1987,Vantaa,Suomen Keskusta,2
1987,Vantaa,Suomen Kansan Demokraattinen Liitto,5
1987,Vantaa,Kansallinen Kokoomus,5
1987,Vantaa,Vihreä liitto,1
1987,Vantaa,Suomen ruotsalainen kansanpuolue,2
1987,Vantaa,Suomen Kristillisdemokraatit,1
1987,Oulu,Suomen Keskusta,42
1987,Oulu,Vihreä liitto,15
1987,Oulu,Suomen Sosialidemokraattinen Puolue,13
1987,Oulu,Suomen Maaseudun Puolue,11
1987,Oulu,Kansallinen Kokoomus,26
1987,Oulu,Suomen Kansan Demokraattinen Liitto,23
1987,Oulu,Perussuomalaiset,2
1987,Oulu,Suomen ruotsalainen kansanpuolue,7
1987,Oulu,Suomen Kristillisdemokraatit,8
1987,Oulu,Demokraattinen Vaihtoehto,2
1987,Turku,Kansallinen Kokoomus,21
1987,Turku,Suomen ruotsalainen kansanpuolue,9
1987,Turku,Suomen Kansan Demokraattinen Liitto,69
1987,Turku,Suomen Sosialidemokraattinen Puolue,30
1987,Turku,Suomen Keskusta,22
1987,Turku,Suomen Maaseudun Puolue,9
1987,Turku,Vasemmistoliitto,1
1987,Turku,Suomen Kristillisdemokraatit,7
1987,Turku,Perussuomalaiset,1
1987,Turku,Vihreä liitto,4
1987,Jyväskylä,Kansallinen Kokoomus,7
1987,Jyväskylä,Suomen Kansan Demokraattinen Liitto,3
1987,Jyväskylä,Suomen Keskusta,9
1987,Jyväskylä,Suomen Maaseudun Puolue,3
1987,Jyväskylä,Suomen Sosialidemokraattinen Puolue,7
1987,Jyväskylä,Suomen Kristillisdemokraatit,1
1987,Jyväskylä,Vihreä liitto,1
1987,Jyväskylä,Vasemmistoliitto,3
1987,Kuopio,Suomen Keskusta,12
1987,Kuopio,Kansallinen Kokoomus,11
1987,Kuopio,Suomen Maaseudun Puolue,2
1987,Kuopio,Suomen Kansan Demokraattinen Liitto,4
1987,Kuopio,Suomen Sosialidemokraattinen Puolue,10
1987,Kuopio,Vihreä liitto,1
1987,Kuopio,Suomen ruotsalainen kansanpuolue,1
1987,Kuopio,Vasemmistoliitto,2
1987,Lahti,Suomen Kansan Demokraattinen Liitto,5
1987,Lahti,Suomen Maaseudun Puolue,4
1987,Lahti,Suomen Sosialidemokraattinen Puolue,2
1987,Lahti,Suomen ruotsalainen kansanpuolue,1
1987,Lahti,Suomen Keskusta,2
1987,Lahti,Kansallinen Kokoomus,1
1987,Lahti,Vihreä liitto,3
1987,Lahti,Vasemmistoliitto,1
1987,Pori,Kansallinen Kokoomus,9
1987,Pori,Suomen Keskusta,4
1987,Pori,Suomen Kansan Demokraattinen Liitto,7
1987,Pori,Suomen Maaseudun Puolue,2
1987,Pori,Suomen Sosialidemokraattinen Puolue,16
1987,Pori,Demokraattinen Vaihtoehto,1
1987,Pori,Perussuomalaiset,1
1987,Pori,Vihreä liitto,3
1987,Kouvola,Kansallinen Kokoomus,4
1987,Kouvola,Suomen Sosialidemokraattinen Puolue,2
1987,Kouvola,Suomen Keskusta,1
1987,Kouvola,Suomen Kansan Demokraattinen Liitto,1
1987,Joensuu,Suomen Keskusta,23
1987,Joensuu,Vasemmistoliitto,3
1987,Joensuu,Suomen Sosialidemokraattinen Puolue,8
1987,Joensuu,Kansallinen Kokoomus,7
1987,Joensuu,Suomen Kansan Demokraattinen Liitto,5
1987,Joensuu,Suomen ruotsalainen kansanpuolue,2
1987,Joensuu,Suomen Maaseudun Puolue,6
1987,Joensuu,Suomen Kristillisdemokraatit,1
1987,Lappeenranta,Kansallinen Kokoomus,5
1987,Lappeenranta,Suomen Keskusta,3
1987,Lappeenranta,Vihreä liitto,1
1987,Lappeenranta,Vasemmistoliitto,1
1987,Lappeenranta,Suomen Kansan Demokraattinen Liitto,1
1987,Lappeenranta,Suomen Sosialidemokraattinen Puolue,1
1987,Hämeenlinna,Suomen Keskusta,9
1987,Hämeenlinna,Suomen Sosialidemokraattinen Puolue,3
1987,Hämeenlinna,Suomen Kansan Demokraattinen Liitto,3
1987,Hämeenlinna,Kansallinen Kokoomus,3
1987,Hämeenlinna,Vihreä liitto,1
1987,Hämeenlinna,Suomen Kristillisdemokraatit,1
1987,Hämeenlinna,Suomen ruotsalainen kansanpuolue,1
1987,Vaasa,Kansallinen Kokoomus,3
1987,Vaasa,Suomen ruotsalainen kansanpuolue,9
1987,Vaasa,Suomen Kansan Demokraattinen Liitto,10
1987,Vaasa,Suomen Sosialidemokraattinen Puolue,7
1987,Vaasa,Suomen Keskusta,5
1987,Vaasa,Perussuomalaiset,1
1987,Vaasa,Vasemmistoliitto,1
1987,Seinäjoki,Suomen Keskusta,4
1987,Seinäjoki,Kansallinen Kokoomus,2
1987,Seinäjoki,Perussuomalaiset,1
1987,Seinäjoki,Suomen Sosialidemokraattinen Puolue,1
1987,Seinäjoki,Suomen Kansan Demokraattinen Liitto,1
1987,Rovaniemi,Suomen Kansan Demokraattinen Liitto,2
1987,Rovaniemi,Kansallinen Kokoomus,9
1987,Rovaniemi,Suomen Sosialidemokraattinen Puolue,2
1987,Rovaniemi,Suomen Maaseudun Puolue,4
1987,Rovaniemi,Suomen Keskusta,3
1987,Rovaniemi,Vihreä liitto,4
1987,Rovaniemi,Perussuomalaiset,1
1987,Mikkeli,Suomen Maaseudun Puolue,3
1987,Mikkeli,Suomen Sosialidemokraattinen Puolue,4
1987,Mikkeli,Suomen Kansan Demokraattinen Liitto,2
1987,Mikkeli,Suomen ruotsalainen kansanpuolue,1
1987,Mikkeli,Suomen Keskusta,5
1987,Mikkeli,Kansallinen Kokoomus,7
1987,Mikkeli,Perussuomalaiset,1
1987,Mikkeli,Vihreä liitto,1
1987,Kotka,Vihreä liitto,2
1987,Kotka,Suomen ruotsalainen kansanpuolue,2
1987,Kotka,Suomen Sosialidemokraattinen Puolue,10
1987,Kotka,Suomen Kristillisdemokraatit,4
1987,Kotka,Suomen Kansan Demokraattinen Liitto,16
1987,Kotka,Suomen Keskusta,5
1987,Kotka,Kansallinen Kokoomus,11
1987,Kotka,Suomen Maaseudun Puolue,2
1987,Salo,Suomen Sosialidemokraattinen Puolue,1
1987,Salo,Suomen Kansan Demokraattinen Liitto,2
1987,Porvoo,Suomen Sosialidemokraattinen Puolue,2
1987,Porvoo,Suomen ruotsalainen kansanpuolue,2
1987,Porvoo,Suomen Keskusta,1
1987,Kokkola,Kansallinen Kokoomus,1
1987,Kokkola,Vasemmistoliitto,2
1987,Kokkola,Suomen Sosialidemokraattinen Puolue,4
1987,Kokkola,Suomen Kansan Demokraattinen Liitto,1
1987,Kokkola,Suomen Keskusta,1
1987,Hyvinkää,Suomen Kansan Demokraattinen Liitto,10
1987,Hyvinkää,Suomen Maaseudun Puolue,5
1987,Hyvinkää,Suomen Sosialidemokraattinen Puolue,4
1987,Lohja,Kansallinen Kokoomus,1
1987,Lohja,Suomen Sosialidemokraattinen Puolue,1
1987,Lohja,Suomen Kansan Demokraattinen Liitto,1
1987,Lohja,Suomen Keskusta,2
1987,Järvenpää,Suomen Sosialidemokraattinen Puolue,1
1987,Järvenpää,Vihreä liitto,1
1987,Järvenpää,Kansallinen Kokoomus,1
1987,Rauma,Perussuomalaiset,2
1987,Rauma,Suomen Kansan Demokraattinen Liitto,4
1987,Rauma,Kansallinen Kokoomus,4
1987,Rauma,Suomen Keskusta,3
1987,Rauma,Demokraattinen Vaihtoehto,2
1987,Rauma,Suomen Sosialidemokraattinen Puolue,6
1987,Kerava,Kansallinen Kokoomus,2
1987,Kerava,Suomen Sosialidemokraattinen Puolue,1
1987,Kajaani,Suomen Sosialidemokraattinen Puolue,4
1987,Kajaani,Kansallinen Kokoomus,4
1987,Kajaani,Suomen Maaseudun Puolue,5
1987,Kajaani,Suomen Kansan Demokraattinen Liitto,3
1987,Kajaani,Vihreä liitto,1
1987,Kajaani,Suomen Keskusta,2
1987,Kajaani,Demokraattinen Vaihtoehto,1
1987,Kajaani,Suomen ruotsalainen kansanpuolue,1
1987,Kaarina,Suomen Keskusta,1
1987,Nokia,Suomen Kansan Demokraattinen Liitto,8
1987,Nokia,Demokraattinen Vaihtoehto,1
1987,Nokia,Kansallinen Kokoomus,2
1987,Nokia,Suomen Keskusta,1
1987,Nokia,Vasemmistoliitto,1
1987,Nokia,Suomen Sosialidemokraattinen Puolue,3
1987,Ylöjärvi,Suomen Maaseudun Puolue,2
1987,Ylöjärvi,Suomen Kansan Demokraattinen Liitto,1
1987,Savonlinna,Kansallinen Kokoomus,2
1987,Savonlinna,Suomen Keskusta,6
1987,Savonlinna,Suomen Maaseudun Puolue,2
1987,Savonlinna,Vihreä liitto,1
1987,Savonlinna,Suomen ruotsalainen kansanpuolue,1
1987,Savonlinna,Suomen Sosialidemokraattinen Puolue,1
1987,Riihimäki,Suomen Keskusta,4
1987,Riihimäki,Suomen Kansan Demokraattinen Liitto,2
1987,Riihimäki,Suomen ruotsalainen kansanpuolue,1
1987,Riihimäki,Kansallinen Kokoomus,1
1987,Riihimäki,Suomen Sosialidemokraattinen Puolue,1
1987,Riihimäki,Vihreä liitto,1
1987,Imatra,Suomen Keskusta,5
1987,Imatra,Suomen Sosialidemokraattinen Puolue,12
1987,Imatra,Kansallinen Kokoomus,4
1987,Imatra,Suomen Kansan Demokraattinen Liitto,1
1987,Imatra,Vihreä liitto,1
1987,Imatra,Demokraattinen Vaihtoehto,1
1987,Imatra,Perussuomalaiset,1
1987,Raisio,Suomen Kansan Demokraattinen Liitto,2
1987,Raahe,Kansallinen Kokoomus,1
1987,Raahe,Suomen Kansan Demokraattinen Liitto,5
1987,Raahe,Suomen Keskusta,1
1987,Tornio,Suomen Keskusta,3
1987,Tornio,Suomen Sosialidemokraattinen Puolue,6
1987,Tornio,Demokraattinen Vaihtoehto,5
1987,Tornio,Vihreä liitto,1
1987,Tornio,Suomen Kansan Demokraattinen Liitto,1
1987,Iisalmi,Kansallinen Kokoomus,1
1987,Iisalmi,Suomen Kansan Demokraattinen Liitto,1
1987,Valkeakoski,Suomen Sosialidemokraattinen Puolue,2
1987,Valkeakoski,Kansallinen Kokoomus,1
1987,Kurikka,Suomen Kansan Demokraattinen Liitto,1
1987,Kemi,Demokraattinen Vaihtoehto,15
1987,Kemi,Suomen Sosialidemokraattinen Puolue,7
1987,Kemi,Suomen Kansan Demokraattinen Liitto,9
1987,Kemi,Kansallinen Kokoomus,6
1987,Kemi,Suomen Keskusta,12
1987,Kemi,Suomen ruotsalainen kansanpuolue,2
1987,Varkaus,Suomen Sosialidemokraattinen Puolue,2
1987,Jämsä,Suomen Sosialidemokraattinen Puolue,1
1987,Jämsä,Kansallinen Kokoomus,1
1987,Hamina,Suomen Sosialidemokraattinen Puolue,6
1987,Hamina,Suomen Kansan Demokraattinen Liitto,3
1987,Hamina,Kansallinen Kokoomus,4
1987,Hamina,Suomen Keskusta,3
1987,Hamina,Suomen ruotsalainen kansanpuolue,1
1987,Naantali,Kansallinen Kokoomus,2
1987,Naantali,Suomen Kansan Demokraattinen Liitto,1
1987,Naantali,Vihreä liitto,2
1987,Pietarsaari,Suomen Sosialidemokraattinen Puolue,1
1987,Pietarsaari,Suomen Kansan Demokraattinen Liitto,2
1987,Pietarsaari,Kansallinen Kokoomus,1
1987,Äänekoski,Suomen Kristillisdemokraatit,1
1987,Äänekoski,Suomen Maaseudun Puolue,1
1987,Äänekoski,Suomen Keskusta,1
1987,Heinola,Suomen Keskusta,9
1987,Heinola,Suomen Kansan Demokraattinen Liitto,1
1987,Heinola,Suomen Sosialidemokraattinen Puolue,3
1987,Heinola,Kansallinen Kokoomus,7
1987,Heinola,Suomen Maaseudun Puolue,2
1987,Heinola,Suomen ruotsalainen kansanpuolue,1
1987,Pieksämäki,Suomen Maaseudun Puolue,9
1987,Pieksämäki,Kansallinen Kokoomus,2
1987,Pieksämäki,Suomen Keskusta,2
1987,Forssa,Suomen Keskusta,5
1987,Forssa,Suomen Maaseudun Puolue,1
1987,Forssa,Suomen Kansan Demokraattinen Liitto,1
1987,Forssa,Suomen Sosialidemokraattinen Puolue,1
1987,Orimattila,Suomen Sosialidemokraattinen Puolue,1
1987,Loimaa,Suomen Kansan Demokraattinen Liitto,1
1987,Kauhava,Perussuomalaiset,1
1987,Kauhava,Suomen Kansan Demokraattinen Liitto,1
1987,Uusikaupunki,Suomen Kansan Demokraattinen Liitto,4
1987,Uusikaupunki,Suomen Maaseudun Puolue,1
1987,Ylivieska,Suomen Keskusta,1
1987,Ylivieska,Suomen Sosialidemokraattinen Puolue,1
1987,Ylivieska,Kansallinen Kokoomus,2
1987,Ylivieska,Suomen Maaseudun Puolue,1
1987,Kuusamo,Perussuomalaiset,4
1987,Kuusamo,Suomen Kansan Demokraattinen Liitto,7
1987,Kuusamo,Suomen Keskusta,17
1987,Kuusamo,Suomen Maaseudun Puolue,5
1987,Kuusamo,Kansallinen Kokoomus,3
1987,Kuusamo,Suomen Sosialidemokraattinen Puolue,4
1987,Kuusamo,Vihreä liitto,2
1987,Kuusamo,Suomen Kristillisdemokraatit,1
1987,Kuusamo,Suomen ruotsalainen kansanpuolue,1
1987,Parainen,Suomen Kansan Demokraattinen Liitto,1
1987,Loviisa,Suomen Sosialidemokraattinen Puolue,4
1987,Loviisa,Suomen Kansan Demokraattinen Liitto,2
1987,Loviisa,Vihreä liitto,1
1987,Loviisa,Suomen Keskusta,7
1987,Lapua,Suomen Kansan Demokraattinen Liitto,1
1987,Lapua,Suomen Keskusta,1
1987,Kauhajoki,Suomen Keskusta,1
1987,Kankaanpää,Suomen Maaseudun Puolue,1
1987,Kankaanpää,Kansallinen Kokoomus,1
1987,Kankaanpää,Suomen Sosialidemokraattinen Puolue,2
1987,Kankaanpää,Suomen Keskusta,2
1987,Lieksa,Suomen Keskusta,4
1987,Lieksa,Suomen Sosialidemokraattinen Puolue,1
1987,Nivala,Kansallinen Kokoomus,1
1987,Kauniainen,Suomen Sosialidemokraattinen Puolue,1
1987,Kauniainen,Suomen Keskusta,1
1987,Kauniainen,Kansallinen Kokoomus,2
1987,Huittinen,Suomen Keskusta,1
1987,Närpiö,Kansallinen Kokoomus,2
1987,Närpiö,Suomen ruotsalainen kansanpuolue,2
1987,Nurmes,Suomen Maaseudun Puolue,2
1987,Nurmes,Suomen Keskusta,2
1987,Keuruu,Suomen Maaseudun Puolue,1
1987,Keuruu,Suomen Kristillisdemokraatit,1
1987,Keuruu,Suomen Keskusta,4
1987,Keuruu,Vihreä liitto,1
1987,Saarijärvi,Suomen Keskusta,2
1987,Saarijärvi,Perussuomalaiset,1
1987,Saarijärvi,Vihreä liitto,1
1987,Orivesi,Suomen Maaseudun Puolue,2
1987,Orivesi,Suomen Sosialidemokraattinen Puolue,1
1987,Karkkila,Suomen ruotsalainen kansanpuolue,1
1987,Karkkila,Suomen Sosialidemokraattinen Puolue,3
1987,Somero,Suomen Keskusta,3
1987,Laitila,Suomen Kansan Demokraattinen Liitto,2
1987,Hanko,Suomen ruotsalainen kansanpuolue,2
1987,Hanko,Suomen Sosialidemokraattinen Puolue,9
1987,Hanko,Suomen Kansan Demokraattinen Liitto,4
1987,Hanko,Suomen Keskusta,4
1987,Hanko,Suomen Maaseudun Puolue,1
1987,Kuhmo,Suomen Maaseudun Puolue,2
1987,Kuhmo,Suomen Keskusta,2
1987,Kuhmo,Kansallinen Kokoomus,2
1987,Kuhmo,Perussuomalaiset,1
1987,Pudasjärvi,Suomen Kansan Demokraattinen Liitto,10
1987,Pudasjärvi,Suomen Maaseudun Puolue,3
1987,Pudasjärvi,Suomen Keskusta,20
1987,Pudasjärvi,Vihreä liitto,2
1987,Pudasjärvi,Perussuomalaiset,1
1987,Pudasjärvi,Suomen Sosialidemokraattinen Puolue,6
1987,Pudasjärvi,Kansallinen Kokoomus,5
1987,Pudasjärvi,Vasemmistoliitto,1
1987,Kemijärvi,Demokraattinen Vaihtoehto,5
1987,Kemijärvi,Vihreä liitto,1
1987,Kemijärvi,Kansallinen Kokoomus,1
1987,Kemijärvi,Suomen Keskusta,2
1987,Kemijärvi,Suomen Kansan Demokraattinen Liitto,1
1987,Oulainen,Suomen Kansan Demokraattinen Liitto,1
1987,Oulainen,Suomen Keskusta,1
1987,Kokemäki,Suomen Sosialidemokraattinen Puolue,1
1987,Kokemäki,Suomen Keskusta,2
1987,Kokemäki,Kansallinen Kokoomus,1
1987,Suonenjoki,Suomen Keskusta,1
1987,Ikaalinen,Suomen Maaseudun Puolue,3
1987,Ikaalinen,Suomen Sosialidemokraattinen Puolue,1
1987,Ikaalinen,Suomen Kansan Demokraattinen Liitto,1
1987,Ikaalinen,Perussuomalaiset,1
1987,Ikaalinen,Kansallinen Kokoomus,1
1987,Harjavalta,Suomen Keskusta,1
1987,Harjavalta,Suomen Sosialidemokraattinen Puolue,2
1987,Haapavesi,Suomen Maaseudun Puolue,1
1987,Haapavesi,Kansallinen Kokoomus,3
1987,Haapavesi,Suomen Keskusta,4
1987,Haapavesi,Suomen Sosialidemokraattinen Puolue,2
1987,Outokumpu,Kansallinen Kokoomus,4
1987,Outokumpu,Suomen Kansan Demokraattinen Liitto,2
1987,Outokumpu,Demokraattinen Vaihtoehto,2
1987,Outokumpu,Suomen Sosialidemokraattinen Puolue,3
1987,Outokumpu,Suomen Keskusta,2
1987,Outokumpu,Vasemmistoliitto,1
1987,Virrat,Suomen Kansan Demokraattinen Liitto,3
1987,Virrat,Kansallinen Kokoomus,1
1987,Virrat,Suomen Maaseudun Puolue,1
1987,Parkano,Suomen Maaseudun Puolue,2
1987,Parkano,Kansallinen Kokoomus,1
1987,Parkano,Perussuomalaiset,2
1987,Parkano,Suomen Sosialidemokraattinen Puolue,3
1987,Parkano,Suomen Kristillisdemokraatit,1
1987,Viitasaari,Suomen Kansan Demokraattinen Liitto,2
1987,Viitasaari,Suomen Maaseudun Puolue,2
1987,Ähtäri,Suomen Keskusta,1
1987,Ähtäri,Suomen Maaseudun Puolue,1
1987,Kannus,Kansallinen Kokoomus,1
1987,Pyhäjärvi,Suomen Maaseudun Puolue,1
1987,Pyhäjärvi,Suomen Keskusta,1
1987,Pyhäjärvi,Suomen Sosialidemokraattinen Puolue,1
1987,Pyhäjärvi,Kansallinen Kokoomus,1
1993,Helsinki,Suomen Keskusta,80
1993,Helsinki,Suomen Sosialidemokraattinen Puolue,88
1993,Helsinki,Kansallinen Kokoomus,62
1993,Helsinki,Vihreä liitto,34
1993,Helsinki,Suomen Kansan Demokraattinen Liitto,29
1993,Helsinki,Vasemmistoliitto,44
1993,Helsinki,Perussuomalaiset,9
1993,Helsinki,Suomen Maaseudun Puolue,8
1993,Helsinki,Suomen Kristillisdemokraatit,20
1993,Helsinki,Suomen ruotsalainen kansanpuolue,7
1993,Espoo,Suomen Sosialidemokraattinen Puolue,7
1993,Espoo,Suomen Keskusta,7
1993,Espoo,Kansallinen Kokoomus,8
1993,Espoo,Vihreä liitto,1
1993,Espoo,Vasemmistoliitto,1
1993,Tampere,Suomen Sosialidemokraattinen Puolue,33
1993,Tampere,Suomen Kansan Demokraattinen Liitto,33
1993,Tampere,Suomen Keskusta,17
1993,Tampere,Kansallinen Kokoomus,19
1993,Tampere,Suomen Kristillisdemokraatit,4
1993,Tampere,Vasemmistoliitto,2
1993,Tampere,Vihreä liitto,6
1993,Tampere,Perussuomalaiset,2
1993,Tampere,Suomen Maaseudun Puolue,8
1993,Vantaa,Suomen Sosialidemokraattinen Puolue,5
1993,Vantaa,Kansallinen Kokoomus,3
1993,Vantaa,Suomen Keskusta,3
1993,Vantaa,Vihreä liitto,1
1993,Vantaa,Perussuomalaiset,1
1993,Oulu,Suomen Sosialidemokraattinen Puolue,26
1993,Oulu,Vasemmistoliitto,8
1993,Oulu,Suomen Keskusta,23
1993,Oulu,Suomen Kansan Demokraattinen Liitto,8
1993,Oulu,Vihreä liitto,7
1993,Oulu,Kansallinen Kokoomus,21
1993,Oulu,Suomen ruotsalainen kansanpuolue,4
1993,Oulu,Perussuomalaiset,2
1993,Oulu,Suomen Maaseudun Puolue,1
1993,Oulu,Suomen Kristillisdemokraatit,2
1993,Turku,Suomen Kansan Demokraattinen Liitto,42
1993,Turku,Suomen Sosialidemokraattinen Puolue,42
1993,Turku,Kansallinen Kokoomus,19
1993,Turku,Suomen Keskusta,20
1993,Turku,Suomen Maaseudun Puolue,11
1993,Turku,Suomen ruotsalainen kansanpuolue,6
1993,Turku,Vasemmistoliitto,3
1993,Turku,Suomen Kristillisdemokraatit,3
1993,Turku,Vihreä liitto,4
1993,Turku,Perussuomalaiset,4
1993,Jyväskylä,Suomen Kristillisdemokraatit,2
1993,Jyväskylä,Suomen Maaseudun Puolue,2
1993,Jyväskylä,Vasemmistoliitto,2
1993,Jyväskylä,Suomen Sosialidemokraattinen Puolue,9
1993,Jyväskylä,Suomen Keskusta,4
1993,Jyväskylä,Suomen Kansan Demokraattinen Liitto,1
1993,Jyväskylä,Kansallinen Kokoomus,1
1993,Jyväskylä,Perussuomalaiset,1
1993,Jyväskylä,Vihreä liitto,1
1993,Kuopio,Suomen Sosialidemokraattinen Puolue,28
1993,Kuopio,Suomen Keskusta,15
1993,Kuopio,Suomen Kansan Demokraattinen Liitto,6
1993,Kuopio,Kansallinen Kokoomus,11
1993,Kuopio,Perussuomalaiset,1
1993,Kuopio,Vihreä liitto,1
1993,Kuopio,Suomen Kristillisdemokraatit,3
1993,Kuopio,Suomen ruotsalainen kansanpuolue,1
1993,Lahti,Suomen ruotsalainen kansanpuolue,2
1993,Lahti,Suomen Sosialidemokraattinen Puolue,12
1993,Lahti,Kansallinen Kokoomus,8
1993,Lahti,Suomen Keskusta,12
1993,Lahti,Suomen Maaseudun Puolue,1
1993,Lahti,Suomen Kristillisdemokraatit,2
1993,Lahti,Suomen Kansan Demokraattinen Liitto,3
1993,Pori,Kansallinen Kokoomus,1
1993,Pori,Suomen Keskusta,8
1993,Pori,Suomen Kansan Demokraattinen Liitto,8
1993,Pori,Suomen Sosialidemokraattinen Puolue,10
1993,Pori,Suomen Kristillisdemokraatit,1
1993,Pori,Suomen Maaseudun Puolue,1
1993,Pori,Perussuomalaiset,1
1993,Kouvola,Suomen Sosialidemokraattinen Puolue,8
1993,Kouvola,Kansallinen Kokoomus,5
1993,Kouvola,Suomen Kristillisdemokraatit,2
1993,Kouvola,Suomen Keskusta,4
1993,Kouvola,Suomen Kansan Demokraattinen Liitto,1
1993,Kouvola,Suomen ruotsalainen kansanpuolue,1
1993,Joensuu,Suomen ruotsalainen kansanpuolue,2
1993,Joensuu,Suomen Sosialidemokraattinen Puolue,7
1993,Joensuu,Vihreä liitto,1
1993,Joensuu,Suomen Kansan Demokraattinen Liitto,2
1993,Joensuu,Suomen Keskusta,6
1993,Joensuu,Perussuomalaiset,1
1993,Joensuu,Suomen Maaseudun Puolue,1
1993,Joensuu,Suomen Kristillisdemokraatit,1
1993,Joensuu,Kansallinen Kokoomus,1
1993,Lappeenranta,Suomen Keskusta,1
1993,Lappeenranta,Vihreä liitto,1
1993,Lappeenranta,Suomen Kansan Demokraattinen Liitto,2
1993,Lappeenranta,Suomen Sosialidemokraattinen Puolue,1
1993,Hämeenlinna,Kansallinen Kokoomus,2
1993,Hämeenlinna,Suomen Sosialidemokraattinen Puolue,5
1993,Hämeenlinna,Suomen Kansan Demokraattinen Liitto,2
1993,Hämeenlinna,Suomen Maaseudun Puolue,2
1993,Hämeenlinna,Vihreä liitto,1
1993,Hämeenlinna,Perussuomalaiset,1
1993,Hämeenlinna,Suomen Keskusta,1
1993,Vaasa,Kansallinen Kokoomus,8
1993,Vaasa,Suomen Sosialidemokraattinen Puolue,14
1993,Vaasa,Suomen Kansan Demokraattinen Liitto,7
1993,Vaasa,Suomen ruotsalainen kansanpuolue,2
1993,Vaasa,Perussuomalaiset,3
1993,Vaasa,Vihreä liitto,1
1993,Vaasa,Suomen Maaseudun Puolue,1
1993,Vaasa,Vasemmistoliitto,1
1993,Vaasa,Suomen Kristillisdemokraatit,1
1993,Seinäjoki,Suomen Kansan Demokraattinen Liitto,1
1993,Seinäjoki,Suomen Sosialidemokraattinen Puolue,3
1993,Seinäjoki,Kansallinen Kokoomus,1
1993,Seinäjoki,Suomen Keskusta,2
1993,Seinäjoki,Perussuomalaiset,1
1993,Seinäjoki,Vasemmistoliitto,1
1993,Seinäjoki,Suomen ruotsalainen kansanpuolue,1
1993,Rovaniemi,Vasemmistoliitto,8
1993,Rovaniemi,Suomen Maaseudun Puolue,2
1993,Rovaniemi,Suomen Sosialidemokraattinen Puolue,2
1993,Rovaniemi,Perussuomalaiset,1
1993,Rovaniemi,Suomen ruotsalainen kansanpuolue,1
1993,Rovaniemi,Suomen Keskusta,2
1993,Rovaniemi,Kansallinen Kokoomus,1
1993,Rovaniemi,Suomen Kansan Demokraattinen Liitto,1
1993,Mikkeli,Suomen Sosialidemokraattinen Puolue,8
1993,Mikkeli,Vasemmistoliitto,1
1993,Mikkeli,Kansallinen Kokoomus,4
1993,Mikkeli,Suomen Keskusta,5
1993,Mikkeli,Suomen Maaseudun Puolue,2
1993,Mikkeli,Suomen Kristillisdemokraatit,1
1993,Kotka,Suomen Sosialidemokraattinen Puolue,6
1993,Kotka,Kansallinen Kokoomus,2
1993,Kotka,Suomen Kansan Demokraattinen Liitto,1
1993,Kotka,Suomen Maaseudun Puolue,1
1993,Kotka,Suomen ruotsalainen kansanpuolue,3
1993,Kotka,Suomen Keskusta,3
1993,Salo,Suomen Kansan Demokraattinen Liitto,3
1993,Salo,Suomen Keskusta,1
1993,Porvoo,Suomen Kansan Demokraattinen Liitto,1
1993,Porvoo,Suomen Keskusta,7
1993,Porvoo,Suomen Sosialidemokraattinen Puolue,5
1993,Porvoo,Perussuomalaiset,2
1993,Porvoo,Vihreä liitto,2
1993,Porvoo,Suomen ruotsalainen kansanpuolue,2
1993,Porvoo,Kansallinen Kokoomus,1
1993,Porvoo,Vasemmistoliitto,1
1993,Kokkola,Suomen Keskusta,1
1993,Kokkola,Kansallinen Kokoomus,1
1993,Kokkola,Perussuomalaiset,1
1993,Hyvinkää,Suomen Kansan Demokraattinen Liitto,1
1993,Hyvinkää,Kansallinen Kokoomus,2
1993,Hyvinkää,Suomen ruotsalainen kansanpuolue,2
1993,Hyvinkää,Suomen Sosialidemokraattinen Puolue,1
1993,Lohja,Suomen Keskusta,2
1993,Lohja,Vihreä liitto,2
1993,Lohja,Kansallinen Kokoomus,1
1993,Lohja,Suomen Kansan Demokraattinen Liitto,2
1993,Lohja,Suomen Maaseudun Puolue,1
1993,Järvenpää,Suomen Sosialidemokraattinen Puolue,2
1993,Järvenpää,Kansallinen Kokoomus,1
1993,Järvenpää,Suomen Keskusta,1
1993,Rauma,Suomen Keskusta,24
1993,Rauma,Suomen Sosialidemokraattinen Puolue,12
1993,Rauma,Vasemmistoliitto,4
1993,Rauma,Suomen Kristillisdemokraatit,1
1993,Rauma,Vihreä liitto,5
1993,Rauma,Suomen Kansan Demokraattinen Liitto,8
1993,Rauma,Perussuomalaiset,1
1993,Rauma,Suomen Maaseudun Puolue,1
1993,Rauma,Suomen ruotsalainen kansanpuolue,2
1993,Kerava,Suomen Keskusta,3
1993,Kerava,Kansallinen Kokoomus,2
1993,Kerava,Suomen Sosialidemokraattinen Puolue,3
